107: 923,381,920,363,977,353,980,372,0.988
107: 955,445,902,440,904,422,957,427,0.979
107: 993,448,958,447,959,430,993,431,0.967
107: 925,399,921,376,981,368,984,391,0.957
108: 187,179,109,171,111,148,189,156,0.993
108: 148,101,91,94,93,78,150,85,0.927
108: 291,646,283,626,319,613,326,632,0.921
108: 339,632,332,612,359,602,367,622,0.838
109: 1060,342,1056,310,1174,293,1179,326,0.997
109: 1090,304,1083,270,1159,256,1165,289,0.997
109: 1019,344,1017,323,1056,321,1057,342,0.991
109: 140,389,138,352,219,348,221,385,0.99
109: 1018,318,1014,293,1057,286,1061,310,0.987
109: 1017,236,1008,213,1077,185,1086,207,0.971
109: 228,385,227,347,297,345,298,383,0.968
110: 1029,178,999,142,1120,37,1150,72,0.998
110: 968,203,952,179,995,151,1011,175,0.996
110: 926,233,913,214,954,184,968,203,0.995
111: 819,298,819,285,871,285,871,298,0.996
111: 700,98,659,97,659,82,700,83,0.995
111: 789,365,789,335,863,335,863,365,0.995
111: 637,168,637,155,661,155,661,168,0.991
111: 818,298,788,297,788,284,818,285,0.99
111: 791,334,791,300,903,300,903,334,0.983
111: 902,299,873,298,874,285,903,287,0.982
111: 698,154,698,141,723,141,723,154,0.981
111: 855,467,855,454,900,453,900,467,0.979
111: 665,171,665,156,695,156,695,171,0.968
111: 666,153,666,138,693,138,693,153,0.959
111: 917,262,917,252,968,252,968,262,0.749
111: 613,77,561,74,562,57,614,61,0.734
112: 521,343,511,277,531,274,542,340,0.993
112: 512,276,499,200,522,196,535,272,0.99
112: 680,259,673,215,687,212,694,256,0.966
112: 480,335,460,197,482,194,502,332,0.962
112: 1225,178,1223,164,1267,159,1269,173,0.928
112: 672,263,664,223,675,221,683,261,0.928
112: 663,223,660,194,673,193,676,221,0.927
112: 497,318,485,207,507,205,519,315,0.925
112: 1220,166,1217,151,1252,145,1254,159,0.824
112: 683,284,678,261,692,258,697,282,0.767
112: 195,365,117,357,123,301,200,308,0.639
112: 214,344,214,276,290,276,290,344,0.584
113: 1030,314,1025,249,1185,237,1190,302,0.997
114: 967,475,967,420,1114,420,1114,475,0.997
114: 667,521,642,520,648,359,674,360,0.993
115: 186,323,184,294,242,291,244,319,0.992
115: 537,253,530,225,620,203,627,232,0.978
115: 53,293,45,258,96,247,103,282,0.976
115: 559,318,557,300,603,296,604,314,0.971
115: 153,239,153,225,215,225,215,238,0.956
115: 176,285,176,270,242,268,242,283,0.954
115: 557,299,555,280,599,275,601,294,0.954
115: 157,254,157,241,194,241,194,254,0.943
115: 563,339,561,321,605,315,607,333,0.94
115: 220,239,220,225,263,224,263,238,0.897
115: 633,604,571,599,572,581,635,586,0.87
115: 196,253,195,241,231,240,231,253,0.773
115: 184,347,182,322,247,317,249,342,0.76
115: 61,322,53,299,100,283,107,306,0.748
115: 189,267,189,254,250,254,250,267,0.718
115: 233,251,233,241,263,241,263,251,0.591
115: 154,269,154,257,197,256,198,268,0.573
116: 1031,403,1031,348,1200,348,1200,403,0.998
116: 1023,435,1023,404,1207,403,1207,434,0.997
116: 732,237,732,198,899,198,899,237,0.993
116: 265,274,183,264,187,233,269,244,0.988
116: 359,439,359,430,386,430,386,439,0.966
116: 433,323,433,298,488,298,488,323,0.94
116: 1043,191,1043,179,1071,179,1071,191,0.919
116: 1020,177,1020,164,1054,163,1054,177,0.917
116: 137,288,105,287,105,269,137,271,0.887
116: 36,284,36,266,75,266,75,284,0.878
116: 390,657,387,618,470,611,473,650,0.873
116: 909,256,854,255,854,243,909,244,0.868
116: 872,331,872,320,921,320,921,331,0.788
116: 797,332,797,320,848,320,848,332,0.773
116: 759,194,759,182,789,182,789,194,0.728
116: 744,359,744,351,787,351,787,359,0.638
116: 108,307,108,290,134,290,134,307,0.618
116: 809,255,809,244,853,244,853,255,0.578
117: 658,252,658,182,800,182,800,252,0.991
117: 726,298,726,261,775,261,775,298,0.979
117: 670,290,670,256,722,256,722,290,0.975
117: 744,324,744,297,774,297,774,324,0.916
117: 747,323,667,314,670,289,749,297,0.899
117: 1095,95,1095,52,1232,52,1232,95,0.881
117: 1031,102,1025,63,1076,56,1081,95,0.837
118: 774,193,737,154,862,33,900,72,0.999
118: 126,69,44,34,55,8,138,43,0.995
118: 704,465,700,442,742,435,745,458,0.877
118: 817,489,813,448,891,440,895,482,0.875
119: 375,145,353,112,448,50,470,83,0.996
119: 926,226,914,187,1020,152,1033,192,0.903
119: 409,74,387,64,402,31,424,41,0.833
120: 283,219,220,183,235,158,297,194,0.972
120: 501,221,480,220,480,209,501,210,0.789
120: 549,305,486,297,488,281,551,289,0.695
120: 1192,301,1187,276,1230,267,1236,292,0.587
121: 94,232,94,178,213,178,213,232,0.995
121: 13,214,11,178,77,174,79,210,0.933
121: 82,249,11,248,11,210,83,211,0.742
121: 452,325,449,312,484,304,487,317,0.576
122: 544,231,484,222,488,200,547,209,0.995
122: 1011,362,997,304,1251,243,1265,301,0.995
122: 602,237,548,230,551,210,605,217,0.994
122: 281,198,232,196,233,172,282,175,0.991
122: 582,470,582,450,625,450,625,470,0.904
122: 229,191,181,189,182,167,231,170,0.875
122: 654,241,607,237,608,221,655,224,0.556
123: 752,666,752,649,832,649,832,666,0.992
123: 768,629,768,615,817,615,817,629,0.972
123: 850,630,818,629,818,615,851,616,0.956
123: 577,396,564,339,588,333,601,390,0.949
123: 831,661,831,645,887,645,887,661,0.932
123: 405,663,405,648,452,648,452,663,0.903
123: 772,469,753,468,758,412,776,414,0.796
123: 517,409,508,351,536,346,545,404,0.767
123: 879,705,842,705,843,686,880,687,0.729
123: 312,572,312,508,413,508,413,572,0.641
124: 1097,456,1040,453,1041,434,1098,436,0.721
124: 760,160,731,119,809,64,838,105,0.648
124: 881,122,865,67,1088,4,1104,58,0.609
125: 95,535,21,531,40,194,115,198,0.991
126: 501,317,499,295,551,291,553,313,0.995
126: 505,336,503,314,555,309,557,331,0.568
127: 159,161,41,96,62,58,180,122,0.996
127: 426,332,426,318,449,318,449,332,0.621
127: 42,474,42,328,82,328,82,474,0.578
128: 575,281,573,260,649,254,650,275,0.993
128: 655,274,654,252,717,250,718,272,0.991
128: 599,236,597,212,675,206,677,230,0.99
128: 576,257,576,235,655,234,655,255,0.989
128: 661,251,660,228,708,225,709,248,0.986
128: 642,316,642,298,689,298,689,316,0.975
128: 641,296,641,277,712,274,713,293,0.967
128: 605,297,605,279,640,279,640,297,0.958
128: 380,181,379,160,443,157,444,178,0.939
128: 290,184,289,165,335,164,336,183,0.93
128: 609,317,609,300,640,300,640,317,0.892
128: 342,182,341,163,377,161,378,180,0.83
129: 185,129,172,72,285,47,298,103,0.997
129: 218,497,205,472,247,449,261,474,0.747
130: 616,533,507,483,524,447,632,498,0.996
131: 1203,199,1193,162,1275,140,1279,177,0.993
131: 1148,122,1143,101,1171,95,1176,117,0.992
131: 954,338,941,285,1108,245,1120,298,0.978
131: 51,270,45,256,86,238,93,253,0.974
131: 92,254,84,238,123,221,130,236,0.966
131: 102,442,97,409,181,395,186,428,0.964
131: 25,252,3,197,165,134,186,190,0.817
132: 245,269,245,248,281,248,281,269,0.997
132: 345,196,344,177,419,176,419,195,0.994
132: 236,282,213,280,219,167,242,168,0.993
132: 574,151,435,95,452,53,591,109,0.986
132: 243,364,243,340,277,340,277,364,0.976
132: 423,194,423,178,466,178,466,194,0.952
132: 241,72,156,47,162,23,247,48,0.935
132: 776,194,755,190,759,170,780,175,0.835
132: 578,146,534,126,548,96,592,116,0.683
132: 701,160,667,143,678,120,713,138,0.679
132: 915,231,915,223,935,223,935,231,0.581
132: 537,168,537,159,582,158,582,167,0.557
133: 181,181,177,159,248,146,252,167,0.995
133: 274,162,272,142,319,136,322,156,0.958
133: 323,156,319,135,363,127,367,148,0.956
134: 411,363,405,325,517,307,523,345,0.997
134: 643,43,643,28,721,28,721,43,0.904
135: 396,218,267,200,272,164,401,181,0.996
136: 116,402,103,386,146,350,159,365,0.99
136: 157,364,149,351,175,336,183,349,0.941
136: 183,348,173,336,193,318,204,329,0.925
136: 103,619,81,597,139,540,161,562,0.923
136: 119,313,119,272,195,272,195,313,0.862
136: 59,407,27,331,180,265,213,341,0.776
137: 644,158,638,131,729,110,735,137,0.999
137: 638,187,632,157,747,132,754,163,0.998
138: 346,111,211,79,223,29,357,62,0.993
139: 179,134,177,103,344,90,346,121,0.997
139: 8,150,6,111,170,102,173,141,0.995
139: 1064,60,1054,25,1108,11,1117,46,0.933
139: 814,107,805,78,867,59,875,88,0.658
140: 353,226,32,166,45,101,365,161,0.983
140: 500,226,498,183,724,171,726,214,0.974
141: 889,346,814,341,816,306,891,311,0.989
141: 834,259,834,218,898,218,898,259,0.982
141: 790,244,790,204,833,204,833,244,0.961
142: 590,187,460,166,468,116,598,138,0.993
142: 83,293,78,265,147,252,153,280,0.992
142: 124,88,2,73,10,12,132,27,0.953
142: 339,290,325,261,391,230,404,259,0.884
142: 8,163,4,146,70,132,74,150,0.62
143: 131,303,126,223,306,211,311,291,0.99
143: 100,492,94,438,263,417,270,471,0.985
143: 242,501,103,458,184,196,324,240,0.709
143: 3,426,3,235,112,235,112,426,0.639
144: 700,196,687,161,811,117,824,152,0.998
144: 833,150,825,118,953,85,962,117,0.998
144: 1014,100,1008,67,1065,56,1071,89,0.994
144: 969,114,961,90,1003,77,1010,101,0.969
144: 1077,85,1070,52,1138,39,1145,73,0.954
145: 651,193,651,174,733,174,733,192,0.988
145: 685,212,685,195,743,195,743,212,0.983
145: 773,189,740,188,740,171,774,172,0.915
146: 912,436,706,429,707,386,914,393,0.995
146: 448,428,448,379,670,379,670,428,0.99
146: 1083,443,1004,438,1007,391,1086,396,0.986
146: 1193,452,1095,443,1099,393,1197,402,0.974
146: 926,437,926,402,991,402,991,437,0.922
147: 28,502,13,462,77,439,91,479,0.995
147: 66,536,51,502,107,476,123,510,0.994
148: 408,375,177,363,181,295,412,307,0.995
149: 955,250,850,246,851,217,956,220,0.996
149: 1047,259,958,252,961,222,1050,229,0.994
149: 774,213,774,153,1060,153,1060,213,0.99
149: 843,240,793,238,794,213,844,215,0.988
149: 672,144,672,97,712,97,712,144,0.724
149: 792,239,758,236,760,212,794,215,0.533
150: 854,118,851,88,965,77,968,108,0.974
150: 870,151,865,116,960,104,964,139,0.922
151: 514,107,451,103,452,83,515,87,0.992
151: 370,75,297,72,298,51,371,54,0.988
151: 411,77,374,75,374,57,412,58,0.97
151: 102,719,99,696,176,689,178,715,0.775
151: 95,671,92,646,132,642,135,666,0.597
152: 541,230,541,213,619,211,619,228,0.989
152: 496,210,496,191,569,191,569,209,0.984
152: 602,272,601,252,665,251,665,271,0.958
152: 533,158,533,140,564,140,564,158,0.957
152: 498,188,498,171,557,171,557,188,0.947
152: 499,232,498,215,537,214,538,231,0.945
152: 527,253,526,235,564,233,565,251,0.836
152: 606,206,605,189,663,188,663,204,0.82
152: 672,202,672,189,703,189,703,202,0.805
152: 580,206,580,191,603,191,603,206,0.647
153: 864,87,860,55,957,43,961,76,0.996
153: 972,72,970,38,1036,34,1038,67,0.988
153: 897,113,894,86,996,75,999,102,0.986
153: 191,183,50,170,54,131,195,143,0.98
153: 1179,519,1056,447,1162,269,1279,341,0.855
153: 816,230,815,190,929,188,930,228,0.568
154: 198,129,197,100,328,96,329,125,0.995
154: 271,240,268,215,328,209,330,234,0.99
154: 172,161,172,138,260,135,261,158,0.99
154: 147,134,146,111,191,109,191,133,0.979
154: 386,126,332,123,334,102,387,105,0.958
154: 341,228,340,210,396,209,396,227,0.927
154: 241,210,241,186,318,186,318,210,0.927
154: 353,363,349,340,385,334,389,358,0.895
154: 300,152,299,131,386,130,387,151,0.875
154: 343,202,343,181,392,181,392,202,0.832
155: 275,310,267,278,352,257,359,289,0.945
155: 6,338,2,313,77,302,80,327,0.608
156: 410,500,402,467,537,433,545,466,0.993
157: 627,241,627,219,700,219,700,241,0.997
159: 224,590,180,516,349,416,393,491,0.717
159: 303,544,241,397,565,261,627,408,0.579
160: 1146,43,1145,27,1223,22,1224,38,0.983
160: 1043,48,1042,33,1138,28,1139,43,0.976
161: 520,169,406,145,413,116,527,140,0.995
161: 398,146,185,101,195,55,407,100,0.994
161: 554,169,525,166,527,149,556,152,0.95
161: 167,100,57,94,60,32,170,38,0.846
162: 667,189,662,130,865,114,870,173,0.992
162: 850,179,847,114,1016,104,1020,170,0.98
162: 1056,171,1055,125,1233,122,1234,168,0.968
163: 872,635,853,573,1026,520,1045,582,0.985
163: 971,547,955,497,1024,476,1040,526,0.975
163: 868,581,848,527,944,492,963,546,0.949
163: 848,500,839,474,890,456,899,483,0.934
163: 868,518,862,497,913,483,919,505,0.922
163: 975,621,967,600,1027,579,1034,600,0.849
163: 922,508,914,487,953,473,961,493,0.644
163: 912,148,912,7,1018,7,1018,148,0.606
164: 358,179,352,161,395,147,401,165,0.994
164: 368,189,363,175,392,165,397,179,0.612
165: 910,95,905,68,961,57,966,85,0.993
165: 973,88,966,56,1027,43,1034,75,0.991
165: 628,158,626,146,661,142,662,153,0.977
165: 662,153,662,139,681,139,681,153,0.955
165: 632,140,631,124,658,123,659,138,0.941
165: 601,162,600,151,626,148,627,159,0.911
165: 636,105,633,90,659,83,663,99,0.882
165: 609,143,609,129,633,129,633,143,0.7
165: 868,102,863,76,897,68,902,94,0.62
166: 371,252,371,207,477,207,477,252,0.997
166: 355,299,350,259,476,244,481,284,0.993
166: 349,422,338,373,523,334,534,384,0.99
166: 675,413,667,369,720,359,728,402,0.855
166: 404,323,404,308,437,308,437,323,0.817
166: 441,321,435,307,460,296,466,311,0.805
167: 524,102,522,64,664,56,666,94,0.995
167: 671,96,667,58,781,46,784,84,0.99
167: 955,161,954,148,993,145,994,158,0.769
167: 937,151,936,139,954,138,955,149,0.601
167: 1014,153,1012,140,1037,136,1040,149,0.565
168: 378,270,378,254,410,254,410,270,0.995
168: 326,271,326,255,374,255,374,271,0.994
169: 910,240,909,223,966,220,967,237,0.996
169: 566,247,566,226,609,226,609,247,0.993
169: 826,238,826,224,853,224,853,238,0.985
169: 243,251,243,237,286,237,286,251,0.977
169: 222,236,222,223,286,223,286,236,0.975
169: 231,420,230,407,257,405,258,418,0.957
169: 198,200,198,162,291,162,291,200,0.937
169: 634,246,634,227,660,227,660,246,0.918
169: 260,417,259,405,285,404,285,416,0.902
169: 219,404,219,393,247,393,247,404,0.769
169: 258,402,258,391,282,391,282,402,0.757
169: 243,390,242,377,259,375,261,388,0.734
169: 239,210,239,201,275,201,275,210,0.596
169: 206,237,206,227,223,227,223,237,0.559
170: 368,37,368,19,434,16,435,34,0.997
170: 863,52,863,23,918,23,918,52,0.994
170: 600,25,599,8,639,8,640,24,0.994
170: 456,33,455,16,511,14,512,31,0.991
170: 603,58,603,44,635,44,636,58,0.988
170: 368,54,367,38,467,34,467,50,0.988
170: 639,58,639,42,689,41,690,57,0.987
170: 601,42,600,26,642,25,642,40,0.987
170: 657,40,657,24,749,19,750,35,0.985
170: 641,24,640,7,707,4,708,21,0.981
170: 443,69,442,48,496,44,498,65,0.979
170: 391,72,389,52,443,48,445,67,0.976
171: 695,128,657,87,727,21,766,62,0.968
171: 893,162,884,137,948,115,956,140,0.933
171: 3,110,3,43,55,43,55,110,0.925
171: 959,143,952,118,989,109,995,133,0.886
171: 73,156,38,36,100,18,135,138,0.742
172: 950,163,937,109,1042,82,1056,136,0.994
172: 1132,135,1129,74,1247,69,1250,130,0.99
172: 537,133,534,112,578,105,581,126,0.987
172: 396,156,393,131,443,126,446,151,0.973
172: 349,161,346,142,389,136,392,155,0.947
172: 647,120,640,95,686,83,693,108,0.925
172: 585,127,579,105,614,97,619,119,0.899
172: 695,116,688,80,785,61,792,96,0.795
173: 1107,217,1100,175,1173,162,1180,205,0.985
173: 1149,87,1149,67,1222,66,1223,86,0.984
173: 1011,219,1011,174,1092,174,1092,219,0.98
173: 1181,141,1181,118,1231,118,1231,141,0.969
173: 1138,146,1138,116,1182,116,1182,146,0.962
173: 1038,156,1032,118,1103,107,1109,145,0.956
173: 1178,164,1177,146,1231,144,1231,162,0.946
173: 1176,212,1169,166,1240,156,1246,203,0.839
173: 1179,106,1178,89,1222,87,1223,104,0.835
173: 1035,259,1034,245,1070,242,1071,257,0.759
174: 262,220,261,200,323,197,323,217,0.988
174: 205,201,205,188,257,186,258,200,0.988
174: 205,221,205,202,259,201,260,219,0.987
174: 440,171,440,154,486,152,486,169,0.986
174: 502,202,502,185,550,185,550,202,0.983
174: 352,170,352,153,405,153,405,170,0.98
174: 1063,354,1062,325,1154,321,1155,351,0.979
174: 451,206,449,191,485,188,486,203,0.964
174: 298,171,298,156,320,156,320,171,0.95
174: 318,170,318,156,348,156,348,170,0.812
174: 797,367,797,343,837,343,837,367,0.77
174: 1064,337,1058,281,1171,269,1177,326,0.571
174: 1065,553,1065,411,1156,411,1156,553,0.567
175: 666,238,666,207,716,207,716,238,0.834
175: 710,247,706,223,761,214,765,237,0.83
175: 396,108,396,78,425,78,425,108,0.704
175: 366,101,325,99,326,83,367,85,0.678
175: 1134,134,1130,109,1227,91,1231,116,0.656
176: 554,41,551,7,611,1,615,34,0.992
177: 269,406,269,393,308,393,308,406,0.977
177: 180,382,180,326,252,326,252,382,0.91
177: 241,406,241,394,266,394,266,406,0.908
177: 239,407,216,406,216,393,240,394,0.822
177: 314,379,314,364,343,364,343,379,0.622
178: 1018,379,902,377,902,346,1019,348,0.998
178: 1107,383,1024,381,1025,351,1108,354,0.997
178: 1154,471,1154,455,1268,455,1268,471,0.977
178: 981,39,880,32,882,2,984,9,0.934
178: 1004,454,1000,383,1273,369,1277,439,0.933
178: 882,439,882,389,1070,389,1070,439,0.904
178: 841,116,841,93,874,93,874,116,0.894
178: 728,133,712,129,723,76,739,79,0.782
178: 690,128,681,127,685,74,694,75,0.723
178: 692,130,692,74,716,74,716,130,0.696
178: 837,113,789,111,789,87,838,89,0.654
178: 887,119,887,97,907,97,907,119,0.633
178: 749,106,749,83,782,83,782,106,0.616
179: 1167,255,1151,201,1271,165,1279,218,0.997
179: 1206,274,1202,250,1256,241,1261,264,0.991
179: 509,366,509,298,531,298,531,366,0.928
179: 1063,304,1056,192,1078,190,1086,303,0.733
180: 285,367,280,347,339,332,344,352,0.987
180: 186,425,114,419,139,126,211,132,0.986
180: 1037,384,1017,169,1068,164,1088,380,0.91
180: 144,205,124,125,171,113,192,193,0.851
181: 976,115,954,78,1051,20,1073,56,0.996
181: 31,251,22,201,223,167,232,218,0.904
181: 79,252,79,239,139,237,140,250,0.89
181: 742,236,723,221,755,179,774,194,0.543
181: 816,220,811,205,853,192,858,207,0.532
182: 1172,173,1064,171,1065,132,1173,135,0.97
183: 952,72,952,8,1070,8,1070,72,0.995
183: 1078,71,1078,1,1189,1,1189,71,0.763
184: 165,164,80,113,105,70,190,122,0.995
184: 230,189,166,150,188,113,252,151,0.994
184: 759,185,735,162,808,88,831,112,0.993
185: 220,156,50,92,70,39,240,104,0.996
185: 75,308,74,288,158,281,159,301,0.977
185: 633,258,631,242,675,237,677,254,0.653
186: 341,210,339,194,413,186,415,202,0.977
186: 211,386,210,376,230,373,231,384,0.92
186: 166,404,166,391,233,386,234,399,0.897
186: 208,380,208,356,230,356,230,380,0.88
186: 163,391,161,361,208,358,210,388,0.682
186: 541,201,485,189,493,150,550,162,0.653
186: 851,230,851,184,865,184,865,230,0.571
186: 216,111,205,36,296,22,308,98,0.542
187: 374,203,356,177,404,142,422,168,0.98
187: 528,101,502,68,567,14,594,47,0.885
187: 216,271,216,257,264,257,264,271,0.784
188: 245,167,135,126,149,89,259,131,0.997
188: 317,184,249,160,259,133,326,157,0.993
188: 132,134,55,98,73,61,150,97,0.992
188: 756,245,755,228,804,227,805,243,0.972
188: 1255,463,1246,356,1275,354,1279,461,0.878
189: 269,167,24,128,34,66,279,105,0.962
189: 1108,139,1087,80,1244,26,1264,85,0.962
189: 365,379,365,325,430,325,430,379,0.877
190: 782,87,767,17,834,2,850,72,0.965
190: 1016,300,1016,281,1083,280,1084,299,0.938
190: 808,99,797,83,845,51,856,67,0.931
190: 884,51,875,36,905,19,914,34,0.92
190: 856,65,849,48,876,37,883,54,0.864
190: 369,335,369,299,431,299,431,335,0.566
191: 248,209,182,183,196,145,263,172,0.992
191: 34,197,32,174,89,170,91,193,0.989
191: 576,225,575,199,644,197,645,223,0.984
191: 518,231,515,205,570,199,573,225,0.982
191: 590,323,587,299,648,293,651,317,0.981
191: 531,331,527,311,566,303,570,323,0.96
191: 1190,255,1184,223,1233,213,1239,245,0.954
191: 33,274,32,255,89,252,90,271,0.934
191: 1036,137,997,108,1062,20,1101,49,0.916
191: 513,99,510,76,565,68,568,90,0.913
191: 1100,206,1100,188,1129,188,1129,206,0.908
191: 623,87,566,87,566,70,623,70,0.847
191: 1204,363,1200,336,1248,329,1252,356,0.628
191: 535,420,534,405,647,399,648,414,0.571
192: 362,463,344,429,410,396,427,429,0.989
193: 57,300,54,269,107,263,110,294,0.997
193: 352,296,351,282,392,277,394,291,0.992
193: 421,287,419,273,465,267,467,281,0.992
193: 264,368,257,350,295,335,302,353,0.989
193: 18,410,13,396,62,376,68,390,0.989
193: 114,57,106,36,165,14,173,35,0.989
193: 1069,161,1066,145,1101,138,1104,155,0.986
193: 177,31,172,13,199,5,205,23,0.851
193: 161,259,159,247,192,242,194,253,0.825
193: 171,283,170,272,212,268,213,279,0.824
193: 140,312,139,298,215,292,216,306,0.8
193: 259,311,255,297,312,279,316,293,0.633
193: 398,290,396,276,417,274,419,287,0.607
193: 133,287,133,277,170,274,171,284,0.594
194: 767,27,767,4,807,4,807,27,0.99
194: 215,199,32,175,43,94,226,119,0.989
194: 338,308,313,293,348,233,374,247,0.984
194: 843,182,840,167,884,156,888,171,0.967
194: 426,305,424,281,455,278,458,302,0.952
194: 599,170,599,152,625,152,625,170,0.906
194: 451,267,450,256,481,252,482,264,0.649
195: 1207,499,1161,492,1164,476,1210,483,0.87
196: 7,520,3,485,136,469,140,504,0.991
196: 92,90,62,80,67,66,97,76,0.965
196: 121,97,94,91,98,77,124,83,0.949
196: 265,137,222,116,231,97,274,118,0.936
196: 153,26,121,16,126,1,158,11,0.717
196: 68,129,43,126,44,112,69,115,0.693
196: 116,108,46,88,50,74,120,94,0.543
196: 135,112,116,109,119,96,138,99,0.541
197: 712,174,599,171,599,147,713,150,0.997
197: 694,151,621,149,622,121,695,123,0.995
198: 699,152,699,5,822,5,822,152,0.671
199: 757,267,741,216,988,140,1003,191,0.998
199: 651,289,638,249,736,217,749,257,0.997
199: 385,409,350,391,375,342,410,360,0.71
200: 1000,450,942,433,950,407,1008,424,0.996
200: 1019,417,957,405,962,379,1024,391,0.994
200: 1277,365,1204,362,1205,317,1279,320,0.994
200: 980,312,951,309,952,292,982,294,0.992
200: 1276,505,1207,492,1212,467,1279,480,0.991
200: 1023,284,988,281,989,262,1024,264,0.989
200: 1276,468,1202,456,1210,412,1279,425,0.989
200: 1033,315,986,313,987,293,1033,294,0.988
200: 1277,421,1206,417,1208,371,1279,374,0.961
200: 964,284,964,266,986,266,986,284,0.948
200: 193,305,193,288,219,288,219,305,0.83
201: 981,211,955,164,1108,79,1134,125,0.997
201: 1068,273,1068,257,1180,256,1180,272,0.987
201: 467,206,403,205,403,179,467,181,0.922
201: 474,177,418,176,419,160,474,161,0.68
202: 143,324,141,288,331,276,333,312,0.998
202: 341,312,338,274,435,266,438,304,0.995
202: 1016,345,999,271,1235,216,1253,290,0.994
202: 173,106,173,58,272,58,272,106,0.992
202: 177,121,176,104,271,103,271,120,0.967
202: 745,358,744,334,798,332,798,356,0.684
202: 4,111,4,76,105,76,105,111,0.547
203: 1029,162,1026,119,1204,105,1207,148,0.995
203: 417,224,413,177,635,161,638,209,0.97
203: 603,205,603,167,645,167,645,205,0.702
203: 601,136,599,114,647,111,648,133,0.628
204: 487,319,337,298,343,254,493,275,0.993
204: 340,301,178,289,181,242,343,254,0.985
204: 96,440,25,440,25,422,96,423,0.973
204: 468,473,408,472,409,460,469,461,0.968
204: 106,458,106,419,193,419,193,458,0.952
204: 470,476,470,462,509,462,509,476,0.805
204: 549,477,511,477,511,464,549,464,0.787
204: 195,288,104,285,106,235,197,238,0.782
204: 1072,533,1072,399,1090,399,1090,533,0.755
204: 405,455,405,436,474,436,474,455,0.66
205: 596,476,595,453,697,447,698,471,0.998
205: 592,223,592,176,675,176,675,223,0.581
206: 1219,298,1021,295,1022,257,1220,260,0.998
206: 499,149,492,123,552,108,559,134,0.973
206: 529,255,529,190,558,190,558,255,0.937
206: 869,52,869,34,888,34,888,52,0.551
207: 144,27,108,25,108,7,145,9,0.984
207: 171,170,171,148,252,148,252,170,0.983
207: 268,170,268,155,311,155,311,170,0.912
207: 308,167,307,148,431,144,432,164,0.696
208: 353,116,219,75,234,28,367,68,0.991
208: 598,176,524,165,526,147,601,158,0.833
209: 1106,115,1089,86,1163,42,1180,71,0.997
209: 872,419,862,321,885,319,895,417,0.971
209: 1068,129,1056,105,1090,89,1101,114,0.746
209: 1114,420,1114,188,1180,188,1180,420,0.538
210: 692,354,628,352,629,328,693,331,0.989
210: 733,377,677,375,678,358,734,360,0.982
210: 776,719,768,625,803,622,811,716,0.966
210: 727,358,727,335,775,335,775,358,0.907
210: 692,354,692,333,732,333,732,354,0.621
210: 349,222,349,198,476,198,476,222,0.608
211: 216,162,214,136,314,126,317,152,0.991
211: 163,467,163,449,214,449,214,467,0.99
211: 152,273,151,255,206,253,206,272,0.989
211: 165,369,165,351,201,351,201,369,0.987
211: 938,185,938,162,997,162,997,185,0.985
211: 323,148,321,135,377,128,378,142,0.979
211: 1004,150,1003,137,1060,134,1061,147,0.969
211: 1016,125,1015,112,1045,110,1046,124,0.968
211: 381,140,380,127,409,126,410,138,0.962
211: 1024,135,1024,124,1061,122,1062,133,0.961
211: 1018,162,1018,150,1048,150,1048,161,0.939
211: 412,135,412,123,432,123,432,135,0.934
211: 1001,139,1001,125,1025,124,1025,138,0.928
211: 435,136,432,123,459,118,461,131,0.903
211: 1213,104,1212,91,1242,88,1243,101,0.889
211: 462,131,461,116,490,113,492,128,0.881
211: 1192,104,1192,90,1211,90,1211,104,0.721
211: 1246,100,1245,88,1265,87,1265,99,0.697
212: 735,72,735,44,783,44,783,72,0.992
213: 510,252,507,211,619,203,622,244,0.995
213: 102,327,15,322,17,293,104,298,0.995
213: 634,243,631,202,740,194,744,234,0.991
213: 528,198,527,178,588,175,589,194,0.99
213: 653,188,652,169,710,166,711,185,0.99
213: 506,212,506,197,616,193,617,209,0.988
213: 348,319,288,312,291,287,351,294,0.979
213: 629,205,629,188,741,183,741,200,0.979
213: 347,291,290,285,292,265,349,271,0.54
214: 610,315,608,294,651,290,653,310,0.992
214: 299,245,176,166,207,118,330,196,0.988
214: 653,310,652,287,704,284,705,307,0.987
215: 948,273,948,243,1076,243,1076,273,0.971
215: 742,335,742,303,814,303,814,335,0.944
215: 1135,351,1135,331,1173,331,1173,351,0.932
215: 824,330,823,304,873,302,875,327,0.872
215: 886,274,886,248,932,248,932,274,0.636
216: 680,235,678,210,738,207,739,233,0.997
216: 156,213,154,181,324,170,326,202,0.994
216: 74,265,74,241,136,241,136,265,0.993
216: 530,248,530,218,549,218,549,248,0.72
217: 418,247,348,233,361,164,432,178,0.98
217: 354,540,340,503,391,485,405,521,0.98
217: 392,278,350,270,356,233,398,240,0.972
217: 355,311,355,276,390,276,390,311,0.951
217: 349,420,349,315,417,315,417,420,0.853
217: 351,468,351,419,408,419,408,468,0.8
217: 387,313,387,290,417,290,417,313,0.637
218: 672,102,672,82,788,79,788,99,0.997
218: 793,97,792,79,865,77,865,96,0.997
218: 801,262,801,247,848,246,848,262,0.994
218: 852,261,852,244,957,242,958,259,0.956
